symbol,direction,entry_time,session,profit_usd,is_win,RSI_M15,RSI_H1,RSI_H4,ADX,ATR,hour
GBPUSD,SELL,2026-05-13T07:00:00+00:00,OVERLAP_ASIA_EU,-0.11000000000005448,0,38.220085214613036,41.43808935260146,42.13771988186162,34.72889290481429,0.0015502755015555985,7
USDCAD,BUY,2026-05-12T10:00:00+00:00,EUROPE,3.6418748886580334,1,68.20088958800949,72.61489942526052,68.20592772102934,16.86286819568141,0.0008477098935860878,10
EURUSD,SELL,2026-05-13T00:00:00+00:00,ASIA,4.999999999999893,1,44.04073844678937,39.48227794023636,43.81544628743953,25.64395867904116,0.0009169523489052293,0
US100,BUY,2026-05-13T02:00:00+00:00,ASIA,5.0,1,66.3898365926274,53.93468269258271,53.94508816564093,30.913869261911294,110.5351848687488,2
NZDUSD,SELL,2026-05-14T04:00:00+00:00,ASIA,4.999999999999893,1,40.109345125752476,40.439362865750894,42.028536514143184,25.771556573259517,0.0006917597028560548,4
USDCAD,BUY,2026-05-14T15:00:00+00:00,OVERLAP_EU_US,3.636297501020301,1,64.0015382524435,68.71805388174889,66.98507927583772,29.436616779787922,0.0008302775766547087,15
AUDUSD,SELL,2026-05-15T00:00:00+00:00,ASIA,5.000000000000004,1,31.71236052713013,33.58210246704485,40.026096415503986,33.50413263423712,0.0008028366676123683,0
EURUSD,SELL,2026-05-14T15:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,25.815080429822604,26.051158853673517,34.499355512436,29.98052131922203,0.000951973876813998,15
USDJPY,BUY,2026-05-15T10:00:00+00:00,EUROPE,0.03154315418921762,1,53.19128318836925,62.994064147992205,74.0767184880984,17.730031715412434,0.14187446191257408,10
GBPUSD,SELL,2026-05-15T06:00:00+00:00,ASIA,5.0000000000001155,1,21.495986821003182,15.501383794703496,21.231435379771842,62.23262041791034,0.0015841795809221782,6
US100,BUY,2026-05-14T16:00:00+00:00,US,-5.132899999999973,0,66.58295891866379,68.57020686937088,68.20174108869409,16.820976823306637,105.15149839480716,16
AUDUSD,SELL,2026-05-15T06:00:00+00:00,ASIA,4.999999999999893,1,16.68101863424451,18.71493572331484,33.50666923235593,47.16646589251132,0.001093843174766865,6
NZDUSD,SELL,2026-05-15T14:00:00+00:00,OVERLAP_EU_US,-3.9568618762573227,0,35.651217833674174,22.679023678621334,18.54180583230712,55.66320701131723,0.0010631381237426248,14
XAUUSD,SELL,2026-05-18T15:00:00+00:00,OVERLAP_EU_US,5.0,1,45.15817419376617,45.96876833383047,31.259693639983748,35.54893413179333,24.696710903301913,15
USDJPY,BUY,2026-05-18T17:00:00+00:00,US,0.03145959958218791,1,57.17136291605104,58.297655664320395,71.51201999766626,13.509693910129704,0.15311832200334158,17
USDCHF,BUY,2026-05-15T12:00:00+00:00,EUROPE,-1.6184116627586826,0,57.453951399026145,61.79902262808401,74.29115365355263,34.195953913846424,0.0009007303369233383,12
AUDUSD,SELL,2026-05-18T00:00:00+00:00,ASIA,-2.3692158897348214,0,25.700756159427897,29.112374039425056,20.366595099552665,34.893879072138176,0.0012515298024178656,0
USDJPY,BUY,2026-05-19T01:00:00+00:00,ASIA,0.03144396998984644,1,66.19209958120601,58.4959177456104,71.5169456464168,13.063787842797282,0.14711087365868925,1
USDJPY,BUY,2026-05-19T06:00:00+00:00,ASIA,0.41491428248120316,1,60.474842565019294,57.87537371731242,73.57061887461327,10.99609122251424,0.12767388144328884,6
US100,SELL,2026-05-15T20:00:00+00:00,US,5.0,1,40.06888317384932,41.7448042694338,46.66806956192103,31.684870895883456,139.40630402732964,20
AUDUSD,SELL,2026-05-19T02:00:00+00:00,ASIA,5.000000000000004,1,28.643120000100485,42.62270786918827,42.79598518721573,16.55714184794076,0.001278744404327348,2
XAUUSD,SELL,2026-05-19T18:00:00+00:00,US,7.27600000000075,1,42.686609071943955,36.0184729035614,31.618212398482804,27.271634326882296,21.761035087755516,18
USDCAD,BUY,2026-05-18T19:00:00+00:00,US,-0.21095511748010579,0,59.2239484974585,54.29984709904715,60.88467626163942,13.053299702731737,0.0009932639536090293,19
NZDUSD,SELL,2026-05-19T20:00:00+00:00,US,-3.230000000000066,0,49.871175189146655,41.9569583499353,33.03437744270397,34.28209900692605,0.0009026721573827716,20
USDJPY,BUY,2026-05-21T03:00:00+00:00,ASIA,0.031451683923128644,1,64.13404969038135,53.53557205163915,57.245386124931514,27.020231416187585,0.13501875385052084,3
USDCHF,BUY,2026-05-19T09:00:00+00:00,EUROPE,-0.012709871757336125,0,67.92819612640761,60.28784661760389,56.47646167691948,14.308273239279218,0.0008564445816124566,9
USDJPY,BUY,2026-05-21T05:00:00+00:00,ASIA,0.07546885023206959,1,64.45769386391302,55.155853094087924,60.169863692178644,25.337125723061096,0.12473045612621304,5
USDCHF,BUY,2026-05-21T12:00:00+00:00,EUROPE,-2.25622683115175,0,60.44275378879685,54.44061429490359,57.84071894849655,27.261570738959172,0.0010347800108925932,12
USDJPY,BUY,2026-05-22T01:00:00+00:00,ASIA,0.04399831549309542,1,59.62118056724841,54.55368574211613,57.59085830334784,17.255074259060542,0.13481502006572676,1
EURUSD,SELL,2026-05-21T12:00:00+00:00,EUROPE,-1.0003477089002288,0,36.152524553158266,40.056844170923085,35.47926058207323,26.038912099136205,0.001418638901914033,12
USDJPY,BUY,2026-05-22T06:00:00+00:00,ASIA,0.03142025852585858,1,65.83659406489221,56.718326429303616,58.00717419656145,13.480928072023879,0.11569675627206183,6
USDJPY,BUY,2026-05-22T08:00:00+00:00,OVERLAP_ASIA_EU,0.03142045597362851,1,60.45648853889534,56.297159396532805,61.1871609097678,13.450700720141647,0.10785587658152265,8
AUDUSD,SELL,2026-05-22T09:00:00+00:00,EUROPE,-0.6199999999999539,0,43.72283556810654,45.99261006803599,46.35488728552163,12.552646782065446,0.0010817658301403633,9
EURUSD,SELL,2026-05-22T11:00:00+00:00,EUROPE,-3.4799999999999276,0,36.06869564938042,39.3819723158596,43.28235616603743,13.327211734312442,0.0010854785359447022,11
US100,SELL,2026-05-19T20:00:00+00:00,US,-10.082300000000032,0,46.837465343544004,46.32776813929472,42.15827589981017,16.531393881329755,154.20031684217687,20
USDCHF,SELL,2026-05-25T05:00:00+00:00,ASIA,-0.6641983854488815,0,38.28896119868588,27.322477504832932,32.761904106457685,36.27775942821491,0.0009072790800382851,5
AUDUSD,BUY,2026-05-25T19:00:00+00:00,US,-1.6067584350516473,0,56.17936881703069,64.2246532286821,60.602795739491945,29.626905677033843,0.0007693215782833463,19
USDJPY,BUY,2026-05-26T08:00:00+00:00,OVERLAP_ASIA_EU,0.08793638430700843,1,85.84402713495406,73.9775423851232,61.42820356186975,17.606705631177437,0.07294697824224566,8
GBPUSD,BUY,2026-05-25T05:00:00+00:00,ASIA,-3.3400000000001207,0,62.482232993378766,68.56893974106985,62.92135822797192,25.547652962968193,0.0013398750646881473,5
US100,BUY,2026-05-25T01:00:00+00:00,ASIA,5.0,1,75.04483570311176,71.2923575682909,66.53205044404869,25.358875764168513,107.90643129521314,1
NZDUSD,SELL,2026-05-26T15:00:00+00:00,OVERLAP_EU_US,-7.8149220045924395,0,43.997563494864146,34.082833262780895,37.42416400066411,27.459739907119378,0.0006438385726690151,15
XAUUSD,SELL,2026-05-27T04:00:00+00:00,ASIA,5.0,1,39.23779949092308,38.5932457083213,38.03071094002105,26.58813305462381,15.360829303931594,4
USDCAD,BUY,2026-05-21T13:00:00+00:00,OVERLAP_EU_US,3.616767333357368,1,62.85504047481136,62.35755809905785,61.771698639376375,25.256789156462908,0.0009226396099346061,13
XAUUSD,SELL,2026-05-27T07:00:00+00:00,OVERLAP_ASIA_EU,5.0,1,35.3925723257947,36.59673161851862,38.03071094002105,25.773878900109416,16.47445298131842,7
US100,BUY,2026-05-27T01:00:00+00:00,ASIA,5.0,1,70.03080853692602,68.00430459102701,68.37420354940835,26.312824518479164,75.99999594709143,1
GBPUSD,SELL,2026-05-27T13:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,46.033683849319246,39.36465171127024,43.7937308052914,29.231735876100814,0.0010876515849937143,13
EURUSD,BUY,2026-05-26T10:00:00+00:00,EUROPE,-1.3499999999999623,0,62.61340425126074,57.82760241423574,54.78103623900264,15.453305004647651,0.0007932801373423224,10
USDCAD,BUY,2026-05-27T11:00:00+00:00,EUROPE,3.6090529484157297,1,74.61649029630905,68.41231620731077,66.25351681394837,15.564624170992452,0.0007602282623587304,11
GBPUSD,SELL,2026-05-27T15:00:00+00:00,OVERLAP_EU_US,4.999999999999893,1,32.68942056240632,30.883516247115626,43.7937308052914,29.121836656908457,0.0012957301931833542,15
AUDUSD,SELL,2026-05-27T08:00:00+00:00,OVERLAP_ASIA_EU,4.999999999999893,1,25.677779561883575,30.61144778489459,42.0548210263837,14.612153117449576,0.0008635652578201499,8
NZDUSD,BUY,2026-05-27T18:00:00+00:00,US,4.999999999999893,1,50.93084843078666,64.40096278557269,65.07084110946919,44.68778694723574,0.0009835372464880854,18
AUDUSD,SELL,2026-05-28T04:00:00+00:00,ASIA,-16.61843645066341,0,21.857588280866157,27.274296769336203,31.528741470705576,25.44340058415366,0.0010323814081456275,4
EURUSD,SELL,2026-05-28T02:00:00+00:00,ASIA,-6.730783463164691,0,29.396176170019658,31.653396390152825,42.63428793267663,14.145678770652621,0.0009117490012912966,2
GBPUSD,SELL,2026-05-28T02:00:00+00:00,ASIA,-7.121096472656685,0,21.098435307583784,26.787783032260236,38.45188875995251,37.24388982268473,0.001158375701951129,2
USDCHF,SELL,2026-05-29T00:00:00+00:00,ASIA,6.396623160117998,1,40.94092474756247,35.33459054884505,42.11810461988436,34.66963735824212,0.0008317308039393997,0
NZDUSD,BUY,2026-05-28T18:00:00+00:00,US,5.000000000000004,1,71.34983563410182,70.37002986664095,68.92997256038481,31.686896670963147,0.0010978734922034088,18
XAUUSD,BUY,2026-05-29T14:00:00+00:00,OVERLAP_EU_US,27.412000000000265,1,59.46235427556074,65.83086448147358,59.293282466196644,41.29684778667941,18.503201103051985,14
USDCAD,SELL,2026-05-28T19:00:00+00:00,US,-1.145495717370162,0,25.890909443145684,26.638734853533524,44.379130042444984,34.49178749569067,0.0012255895176139294,19
USDJPY,BUY,2026-06-01T01:00:00+00:00,ASIA,0.2006496030900709,1,69.08481098961923,63.017764201446916,55.7667024287691,26.39973795741303,0.0919962664444231,1
EURUSD,BUY,2026-05-29T13:00:00+00:00,OVERLAP_EU_US,-0.35999999999991594,0,58.990665775216726,55.598205227799475,56.224580762973154,14.941912392651979,0.001004896663405782,13
USDJPY,BUY,2026-06-01T04:00:00+00:00,ASIA,0.03135209024382805,1,65.0168981253574,63.488032509888654,61.25770511093999,25.932169987698433,0.08308301653731659,4
NZDUSD,BUY,2026-05-29T16:00:00+00:00,US,-14.31575771529614,0,71.38853808293074,84.62148838334484,80.69554120257307,57.79848599255324,0.0008469318804848977,16
USDCHF,SELL,2026-06-01T07:00:00+00:00,OVERLAP_ASIA_EU,-14.069046159136326,0,40.11099635805532,44.61260443478832,45.94848720245837,34.890156816411924,0.0008738730075237311,7
US100,BUY,2026-05-28T15:00:00+00:00,OVERLAP_EU_US,5.0,1,69.26524014337811,60.481804302914746,53.13892069505149,15.516799554820572,110.09839523110648,15
USDJPY,BUY,2026-06-01T18:00:00+00:00,US,0.7636789293470903,1,53.31812964530388,63.383424929484335,68.33559996711067,25.434251631476464,0.09341881754610311,18
USDJPY,BUY,2026-06-01T20:00:00+00:00,US,0.0313197880817159,1,56.83436964986721,63.25839167189568,69.50976886051646,27.647293172904977,0.09788663349638395,20
USDCHF,BUY,2026-06-01T16:00:00+00:00,US,-0.7759234761371724,0,62.381056795941156,66.77809072106537,59.55618532748435,28.38914972076695,0.0011283524696406378,16
US100,BUY,2026-06-01T18:00:00+00:00,US,5.000000000000036,1,68.36093002232182,65.56488318982477,66.55742594313779,25.704375480902243,94.2044108883505,18
EURUSD,BUY,2026-06-02T08:00:00+00:00,OVERLAP_ASIA_EU,-1.5100000000001224,0,68.28145959120563,58.64493221343488,53.30744449201103,15.309303523313277,0.0007997403642652809,8
AUDUSD,BUY,2026-06-02T19:00:00+00:00,US,-1.3499999999999623,0,52.23807152081941,54.520781221239915,58.86721106083943,15.721796487919525,0.0008366605204390368,19
USDCAD,BUY,2026-06-01T06:00:00+00:00,ASIA,3.607894072229963,1,56.66280488943329,54.56667808015619,53.29995741559694,15.575362672084891,0.0009979232063393574,6
NZDUSD,SELL,2026-06-03T09:00:00+00:00,EUROPE,4.999999999999893,1,27.70369353938854,29.217207778244305,37.72502854505048,27.766587741717697,0.000818460621811832,9
USDCHF,BUY,2026-06-03T08:00:00+00:00,OVERLAP_ASIA_EU,6.317899532360752,1,62.68229628982674,68.6364123793383,65.86017929960083,32.86803227828183,0.0008011559576877033,8
US100,BUY,2026-06-02T21:00:00+00:00,US,-3.4360000000000217,0,66.55210751610927,67.39985756802362,68.14898432741101,12.54297958359217,78.04229667063206,21
GBPUSD,SELL,2026-06-03T18:00:00+00:00,US,-2.0227911628092343,0,35.366845468611345,31.706762546698144,42.76724419331235,27.9008320749307,0.0013442605587867303,18
US100,SELL,2026-06-04T02:00:00+00:00,ASIA,5.0,1,41.384672464681096,39.055636327862985,46.90234954807386,27.66603656061169,101.59023357110686,2
EURUSD,SELL,2026-06-02T21:00:00+00:00,US,-1.3199999999999878,0,43.03641041838065,42.452239447789744,46.89831866640478,17.305130259624338,0.0009189135158180609,21
USDJPY,BUY,2026-06-04T18:00:00+00:00,US,0.1999750031246762,1,61.49809180264988,57.463359990848005,59.70003444400089,25.884088925386013,0.09542269355837321,18
AUDUSD,SELL,2026-06-04T21:00:00+00:00,US,5.000000000000004,1,38.89894626394735,42.29087133928297,41.43336557787832,16.935877067856755,0.0006996474094917316,21
NZDUSD,SELL,2026-06-03T14:00:00+00:00,OVERLAP_EU_US,5.000000000000004,1,22.574535986280488,25.007807499009523,36.55699268869276,36.177945796626766,0.0009378645238114682,14
US100,SELL,2026-06-05T00:00:00+00:00,ASIA,5.0,1,29.54347482498567,38.340792796564074,43.28295057850344,27.40577978083993,106.96883546083143,0
USDCAD,BUY,2026-06-04T07:00:00+00:00,OVERLAP_ASIA_EU,3.593133140819582,1,66.03678042800844,81.42416273726826,74.72085534343796,46.094298866896835,0.0007655732950322413,7
GBPUSD,SELL,2026-06-05T16:00:00+00:00,US,4.999999999999893,1,18.103117734562538,26.088581443448437,34.02075802788919,27.68897682089964,0.0017460413009489208,16
EURUSD,SELL,2026-06-05T16:00:00+00:00,US,-0.5399999999999849,0,17.91467430003711,18.591115570077868,30.55447036712721,30.17632951676029,0.0014441967005781272,16
GBPUSD,SELL,2026-06-08T15:00:00+00:00,OVERLAP_EU_US,-0.3899999999998905,0,47.68379905097674,44.74730698176632,40.23883622362302,28.128334620494623,0.0018900990360890763,15
EURUSD,SELL,2026-06-08T19:00:00+00:00,US,-7.796395248600874,0,37.75294387348947,41.80976204006959,39.44011818576271,29.183746073260927,0.0012703377707884887,19
USDJPY,BUY,2026-06-09T04:00:00+00:00,ASIA,0.03120046925502922,1,62.771991075111316,57.57747271561595,58.711073742118934,14.294344080083143,0.09952377899249995,4
US500,BUY,2026-05-06T16:00:00+00:00,US,-0.3242000000000007,0,63.35188194227719,72.6148508475928,75.99130973563216,37.781313156175585,16.447197493035386,16
USDJPY,BUY,2026-06-09T15:00:00+00:00,OVERLAP_EU_US,0.031201053347532634,1,64.92446205998029,58.04332037108895,54.68719850204397,11.364808228046813,0.08594944367864381,15
US100,SELL,2026-06-05T20:00:00+00:00,US,5.0,1,21.581394532455796,14.425219823344468,19.16923165837703,48.78429120818713,161.7299980469066,20
AUDUSD,SELL,2026-06-05T16:00:00+00:00,US,5.000000000000004,1,22.106453091192645,20.480012291372056,26.19812995029704,30.657501843782903,0.0013195638494040865,16
USDJPY,BUY,2026-06-09T18:00:00+00:00,US,0.031180817561008094,1,61.0680691770807,62.93327834313569,57.09994556688106,14.600047605064542,0.09801090661879817,18
USDJPY,BUY,2026-06-09T20:00:00+00:00,US,0.031179305553582556,1,66.03326693289121,66.53300039207303,62.8817067557666,17.655531009119695,0.09186654703355518,20
